,year,month,count,text,common_words
0,2011,2,1,masr  lt 3,"Counter({'masr': 4, 'lt': 1, '3': 1})"
1,2011,3,2,school spirit     lt 3; grade seven  school spirit   ,"Counter({'school': 18, 'spirit': 18, 'grade': 9, 'seven': 9, 'lt': 1, '3;': 1})"
2,2011,5,8,walk for nile was such a succesful event ;                                                                        ;  this is it  and we re not backing off  ; tahrir  lt 3;  monsters are due on maple street  was amazing    ; mozahrat fel tahrir  w mo3tasemeen nawyeen yebato ; interview with sweden tv  video     ; really sick     ,"Counter({'tahrir': 98, 'walk': 49, 'nile': 49, 'succesful': 49, 'event': 49, 'backing': 49, 'monsters': 49, 'maple': 49, 'street': 49, 'amazing': 49, 'mozahrat': 49, 'mo3tasemeen': 49, 'nawyeen': 49, 'yebato': 49, 'interview': 49, 'sweden': 49, 'video': 49, 'really': 49, 'sick': 49, ';': 6, 'was': 2, 'for': 1, 'such': 1, 'a': 1, 'this': 1, 'is': 1, 'it': 1, 'and': 1, 'we': 1, 're': 1, 'not': 1, 'off': 1, 'lt': 1, '3;': 1, 'are': 1, 'due': 1, 'on': 1, 'fel': 1, 'w': 1, 'with': 1, 'tv': 1})"
3,2011,6,53,ahly fo2 el gamee3   ;  ineedtostop delaying things to the next day then never doing them ; gggooooooaaaallllll  ahly 2 1 ismaili; yanhharrr esswedddd kanet da5llaaaa   ; satisfied ; summer  xd; ahly 2 1 enpi  3emad met2eb goal 3alamyyyyy     ahly 100   lt 3; google doodle  abd el halim  xd; watching  detectiveconan    xd  lt 3; ahly vs ismaili todayy   rabena yostor  ; el kahraba ata3it    ; 215th tweet    ; al fawz mo2akad  la  lan yohzam abadan man sa3a    na7w al intisar  ;  o;  b a3la sot leyya banady  enn malaksh 7a2 f este3bady  ; not in the  mood for social studies studying   s;  i believe    lt 3; goodnightt     ; rabena ye7ra2 kol 7ad men el nezam al sabeq ; ya gama3a howwa match el ahly wel zamalek et2agil fe3lan   o; match el ahly wel zamalek el sa3a kam   o; zap tharwat  lt 3; ceramic cafe  y ; yo3alemona l fawz l tawado3 wal kholoq al kareem la nas3a lel tasadom la yordeena al ta5asom to3alemona l 5asarato ma3na al sabr wal tasmeem; felesteen dy 3enwany   lt 3; baaaarrrrraaakkkkaaatttt   lt 3; 100   in 3arabyy w a3tazzz           woooohoooooo    ; scratch  lt 3; in the bus  with the usb internet   that would be my best bus ride   listening to music   sitting on twitter  hotmail  facebokk     d; mariam ezzat  i just felt like putting you in this tweet  p; mariam ezzat  as if i know how to tag you on the mobile app     p    ; ms kathleen  ms heba kandil  mr richard russell   best teachers leaving next year      ; after tomorrow   ;  dissapointment; won t be able to see lunar eclipse because my window doesn t overlook the moon     ;  mysuperpowerwouldbe being invisible and flying    ; nadeen was heree fhjdhd eminem eminem eminem hjsgfkshdkgsdhgdvndxj cookies cookies 4 lyf cookies chocolate rainbows and cotton candy clouds; i am alia i love eminem; i am alia lal la la la; eminem eminem eminem faar laayyeeefff; new google doodle is amazing    ; cookies; tumblr; deleted live profile by mistake      ;  done  studying the reproductive system  digestive system   heading to the urinary system     ughh why are we even taking these stuff    ; 140th   xd; download liveprofile and tell me your pin      for iphone and bb ;  tahrirsquare  y ;  nowplaying break the ice  britney spears  proof tht im so alia  ; nadeen  hacker  noo i was just kidding people she s a an angle like duhh eminem too; my account is hacked by nadeen ashraf  xd; peaches;  wakemeup cuz current ly i  alia elkattan  am sleeping in arabic class and nadeen is so not hacking my account ,"Counter({'ahly': 3003, 'eminem': 3003, 'nadeen': 1716, 'alia': 1716, 'cookies': 1287, 'system': 1287, 'next': 858, 'google': 858, 'doodle': 858, 'rabena': 858, 'tweet': 858, 'fawz': 858, 'sa3a': 858, 'studying': 858, 'match': 858, 'zamalek': 858, 'best': 858, 'mariam': 858, 'ezzat': 858, 'account': 858, 'gamee3': 429, 'ineedtostop': 429, 'delaying': 429, 'things': 429, 'never': 429, 'gggooooooaaaallllll': 429, 'ismaili;': 429, 'yanhharrr': 429, 'esswedddd': 429, 'kanet': 429, 'da5llaaaa': 429, 'satisfied': 429, 'summer': 429, 'enpi': 429, '3emad': 429, 'met2eb': 429, 'goal': 429, '3alamyyyyy': 429, 'halim': 429, 'watching': 429, 'detectiveconan': 429, 'ismaili': 429, 'todayy': 429, 'yostor': 429, 'kahraba': 429, 'ata3it': 429, '215th': 429, 'mo2akad': 429, 'yohzam': 429, 'abadan': 429, 'na7w': 429, 'intisar': 429, 'a3la': 429, 'leyya': 429, 'banady': 429, 'malaksh': 429, 'este3bady': 429, 'mood': 429, 'social': 429, 'studies': 429, 'believe': 429, 'goodnightt': 429, 'ye7ra2': 429, 'nezam': 429, 'sabeq': 429, 'gama3a': 429, 'howwa': 429, 'et2agil': 429, 'fe3lan': 429, 'tharwat': 429, 'ceramic': 429, 'cafe': 429, 'yo3alemona': 429, 'tawado3': 429, 'kholoq': 429, 'kareem': 429, 'nas3a': 429, 'tasadom': 429, 'yordeena': 429, 'ta5asom': 429, 'to3alemona': 429, '5asarato': 429, 'ma3na': 429, 'sabr': 429, 'tasmeem;': 429, 'felesteen': 429, '3enwany': 429, 'baaaarrrrraaakkkkaaatttt': 429, '3arabyy': 429, 'a3tazzz': 429, 'woooohoooooo': 429, 'scratch': 429, 'internet': 429, 'ride': 429, 'listening': 429, 'music': 429, 'sitting': 429, 'twitter': 429, 'hotmail': 429, 'facebokk': 429, 'felt': 429, 'putting': 429, 'know': 429, 'mobile': 429, 'kathleen': 429, 'heba': 429, 'kandil': 429, 'richard': 429, 'russell': 429, 'teachers': 429, 'leaving': 429, 'year': 429, 'tomorrow': 429, 'dissapointment;': 429, 'able': 429, 'lunar': 429, 'eclipse': 429, 'window': 429, 'doesn': 429, 'overlook': 429, 'moon': 429, 'mysuperpowerwouldbe': 429, 'invisible': 429, 'flying': 429, 'heree': 429, 'fhjdhd': 429, 'hjsgfkshdkgsdhgdvndxj': 429, 'chocolate': 429, 'rainbows': 429, 'cotton': 429, 'candy': 429, 'clouds;': 429, 'love': 429, 'eminem;': 429, 'faar': 429, 'laayyeeefff;': 429, 'amazing': 429, 'cookies;': 429, 'tumblr;': 429, 'deleted': 429, 'live': 429, 'profile': 429, 'mistake': 429, 'done': 429, 'reproductive': 429, 'digestive': 429, 'heading': 429, 'urinary': 429, 'ughh': 429, 'even': 429, 'taking': 429, 'stuff': 429, '140th': 429, 'download': 429, 'liveprofile': 429, 'tell': 429, 'iphone': 429, 'tahrirsquare': 429, 'nowplaying': 429, 'break': 429, 'britney': 429, 'spears': 429, 'proof': 429, 'hacker': 429, 'kidding': 429, 'people': 429, 'angle': 429, 'duhh': 429, 'too;': 429, 'hacked': 429, 'ashraf': 429, 'peaches;': 429, 'wakemeup': 429, 'current': 429, 'elkattan': 429, 'sleeping': 429, 'arabic': 429, 'class': 429, 'hacking': 429, ';': 24, 'the': 9, 'i': 8, 'el': 7, 'lt': 7, '3;': 7, 'al': 6, 'to': 5, 'la': 5, 'in': 5, 'and': 5, 'xd;': 4, 'my': 4, 'o;': 3, 'l': 3, 'am': 3, 'is': 3, '2': 2, '1': 2, '100': 2, 'not': 2, 'for': 2, 'wel': 2, 'y': 2, 'wal': 2, 'bus': 2, 'be': 2, 'on': 2, 'just': 2, 'like': 2, 'you': 2, 'ms': 2, 't': 2, 'was': 2, 'by': 2, 'so': 2, 'fo2': 1, 'day': 1, 'then': 1, 'doing': 1, 'them': 1, 'abd': 1, 'xd': 1, 'vs': 1, 'lan': 1, 'man': 1, 'b': 1, 'sot': 1, 'enn': 1, '7a2': 1, 'f': 1, 's;': 1, 'kol': 1, '7ad': 1, 'men': 1, 'ya': 1, 'kam': 1, 'zap': 1, 'lel': 1, 'dy': 1, 'w': 1, 'with': 1, 'usb': 1, 'that': 1, 'would': 1, 'd;': 1, 'this': 1, 'p;': 1, 'as': 1, 'if': 1, 'how': 1, 'tag': 1, 'app': 1, 'p': 1, 'mr': 1, 'after': 1, 'won': 1, 'see': 1, 'because': 1, 'being': 1, '4': 1, 'lyf': 1, 'lal': 1, 'la;': 1, 'new': 1, 'why': 1, 'are': 1, 'we': 1, 'these': 1, 'me': 1, 'your': 1, 'pin': 1, 'bb': 1, 'ice': 1, 'tht': 1, 'im': 1, 'noo': 1, 'she': 1, 's': 1, 'a': 1, 'an': 1, 'cuz': 1, 'ly': 1})"
4,2011,7,50,hamza namira   lt 3;  nowplaying   ew3edoony    hamzanamira  insan; ahmed tharwat aka zap   lt 3; x x;  o x x; that was succesful indeed  ;  being different is being normal  ; 4 55 26 am    ; training;  nowplaying balady ya balady   hamzanamira  insan; ammaaaazzzziinnnggg night with the talented ramy essam  y ;   ;  p; http   yfrog com kjypvyamj; ramyessam  http   yfrog com kjmtdvvj;  o ; 350th  tweet       twitter  howmanytweets  350; city stars  d; i was watching  inception yesterday night and fell asleep before the conclusion      p;  dearyoungself   dont grow up ;  phobia gerontophobia; t  a  h  r  i  r ; boredom; tahyees 3al a5eeerrr  hahahahah ; hamzanamira  lt 3; myyy leggg     ; unnffaaaiir; everyone is different  but that s what makes us special ; off to alex next weekend in shaa allah     ; 7ad ye2ollii eshme3na mesh babtedy asma3 hetafat men el miidan except after midnight     ; wallahi el 3azeem dol mesh manazer sawrageyya ; alexxxxx       lt 3; mabrouk lel ahly   lt 3; tomorrow  7th of july  another day that history will remember   w rabena yostor ; 250th tweet     d; al sha3b yoreed tat heer al belad ; todayyyyy  can t wait       ; haaaaaammmmmmzzzzzaaaaaaa   lt 3; turkey   can t wait   y ; ouuchhh    s    ; ya beladdy live from tahrir ; sot el horreya live from tahrir  ; i m enjoying thiss   every few minutes a singer comes up stage in tahrir  d; bokra millyoneyya fel tahrir ; eshme3na 140 characters in a tweet      p; 3ayza anzil   ; everything s too complicated ; tiireedd  headache    ; 298th   ; cars 2 was amazing   lt 3  d,"Counter({'tahrir': 1060, 'hamzanamira': 795, 'tweet': 795, 'nowplaying': 530, 'insan;': 530, 'different': 530, 'balady': 530, 'night': 530, 'yfrog': 530, 'eshme3na': 530, 'mesh': 530, 'wait': 530, 'live': 530, 'hamza': 265, 'namira': 265, 'ew3edoony': 265, 'ahmed': 265, 'tharwat': 265, 'succesful': 265, 'indeed': 265, 'normal': 265, 'training;': 265, 'ammaaaazzzziinnnggg': 265, 'talented': 265, 'ramy': 265, 'essam': 265, 'kjypvyamj;': 265, 'ramyessam': 265, 'kjmtdvvj;': 265, '350th': 265, 'twitter': 265, 'howmanytweets': 265, '350;': 265, 'city': 265, 'stars': 265, 'watching': 265, 'inception': 265, 'yesterday': 265, 'fell': 265, 'asleep': 265, 'conclusion': 265, 'dearyoungself': 265, 'dont': 265, 'grow': 265, 'phobia': 265, 'gerontophobia;': 265, 'boredom;': 265, 'tahyees': 265, 'a5eeerrr': 265, 'hahahahah': 265, 'myyy': 265, 'leggg': 265, 'unnffaaaiir;': 265, 'everyone': 265, 'makes': 265, 'special': 265, 'alex': 265, 'next': 265, 'weekend': 265, 'shaa': 265, 'allah': 265, 'ye2ollii': 265, 'babtedy': 265, 'asma3': 265, 'hetafat': 265, 'miidan': 265, 'except': 265, 'midnight': 265, 'wallahi': 265, '3azeem': 265, 'manazer': 265, 'sawrageyya': 265, 'alexxxxx': 265, 'mabrouk': 265, 'ahly': 265, 'tomorrow': 265, 'july': 265, 'another': 265, 'history': 265, 'will': 265, 'remember': 265, 'rabena': 265, 'yostor': 265, '250th': 265, 'sha3b': 265, 'yoreed': 265, 'heer': 265, 'belad': 265, 'todayyyyy': 265, 'haaaaaammmmmmzzzzzaaaaaaa': 265, 'turkey': 265, 'ouuchhh': 265, 'beladdy': 265, 'horreya': 265, 'enjoying': 265, 'thiss': 265, 'every': 265, 'minutes': 265, 'singer': 265, 'comes': 265, 'stage': 265, 'bokra': 265, 'millyoneyya': 265, 'characters': 265, '3ayza': 265, 'anzil': 265, 'everything': 265, 'complicated': 265, 'tiireedd': 265, 'headache': 265, '298th': 265, 'cars': 265, 'amazing': 265, ';': 26, 'lt': 7, '3;': 6, 'that': 3, 'was': 3, 'p;': 3, 'd;': 3, 'i': 3, 't': 3, 'a': 3, 's': 3, 'in': 3, 'el': 3, 'x': 2, 'x;': 2, 'o': 2, 'being': 2, 'is': 2, 'ya': 2, 'the': 2, 'y': 2, 'http': 2, 'com': 2, 'up': 2, 'r': 2, 'al': 2, 'can': 2, 'from': 2, 'aka': 1, 'zap': 1, '4': 1, '55': 1, '26': 1, 'am': 1, 'with': 1, 'and': 1, 'before': 1, 'h': 1, '3al': 1, 'but': 1, 'what': 1, 'us': 1, 'off': 1, 'to': 1, '7ad': 1, 'men': 1, 'after': 1, 'dol': 1, 'lel': 1, '7th': 1, 'of': 1, 'day': 1, 'w': 1, 'tat': 1, 'sot': 1, 'm': 1, 'few': 1, 'fel': 1, '140': 1, 'too': 1, '2': 1, '3': 1, 'd': 1})"
5,2011,8,48, protectgaza  protectgaza  protectgaza  protectgaza  protectgaza  protectgaza  protectgaza  protectgaza  protectgaza  protectgaza  ; erfa3 rasak fo2 enta masry ;   ; myy leeeegggggg     ; sa7 mawdoo3 enn feeh eshtebaqaat 3ala el 7odood ma3  israel  ; ramadaannn spirriitt  y ;                                                                            3                                                                                                                                     ;                                                                                             palestine  egypt  lybia  syria  arabs; ya israel  ; a5eerann fo2na ; 3al quds ray7een  shohada2 bel malayeen   palestine  protectghaza  free palestine  intifada  quds; hahhahahhhahhahhhhahhahaha  d;  flagman is number 1 trending worldwide ; i have this feeling it s  laylatalqadr    ; please  prayforghaza   ; who thought that  our garden  as i used to say when i was young  would become a place where a revolution occurs ; can t stand the paaaaiiiiiiiinnn        ; aavvvvaatttarrrr; pain ; i believe that boredom can kill ; i need a wheel chaairr ; hungry ; bored ; someboddyyy heeelllpppp   ; sombody save meee    ; woww   ; i need a  momentofsilence to forget all that s happening ; 4 39 am  why am i awake  let s go to sleeeppp  ; mubarak and his sons deny kol el etehamat   o  mubaraktrial; interesting     mubaraktrial;  mubaraktrial  ; 29 thousand child died from hunger in somalia    ; mesh 3arfa aannnnaaammm ;  neverapologizefor doing what s right ; shayfa nas katbeen 3an  tweetnadwa   heyya dy el nadwa el kanet ta7t el beit sha3 ala f ma3had gouthe taba3 tahrir lounge w 3amlalna soda3 ;  icanhonestlysay israel s a terrorist ;  thingshoodratslove   why is this trending  i mean   ana maly  ;  zo7al needs to get trending   d;  waystogetoffthephone pretend you can t hear ;  waystogetoffthephone  omg how did that happeennnn  i need to close now  ;  waystogetoffthephone    i really need the bathroom    p; kol 3eed  zo7al wento tayebeenn  d;  fact israel doesn t exist  it s palestine ;                                                                                                               asfalt;  dontbescared of the dark  there aren t any monsters under the bed     ;  backtoschool soon     ; didn t have time to continue so7oor   ramadan; 3eed mubarak  la2 5aleeha 3eed sa3eed a7san   p  happyeid,"Counter({'protectgaza': 3200, 'israel': 1280, 'palestine': 1280, 'need': 1280, 'trending': 960, 'waystogetoffthephone': 960, '3eed': 960, 'mubarak': 640, 'mubaraktrial;': 640, 'zo7al': 640, 'erfa3': 320, 'rasak': 320, 'enta': 320, 'masry': 320, 'leeeegggggg': 320, 'mawdoo3': 320, 'feeh': 320, 'eshtebaqaat': 320, '3ala': 320, '7odood': 320, 'ramadaannn': 320, 'spirriitt': 320, 'egypt': 320, 'lybia': 320, 'syria': 320, 'arabs;': 320, 'a5eerann': 320, 'fo2na': 320, 'quds': 320, 'ray7een': 320, 'shohada2': 320, 'malayeen': 320, 'protectghaza': 320, 'free': 320, 'intifada': 320, 'quds;': 320, 'hahhahahhhahhahhhhahhahaha': 320, 'flagman': 320, 'number': 320, 'worldwide': 320, 'feeling': 320, 'laylatalqadr': 320, 'please': 320, 'prayforghaza': 320, 'thought': 320, 'garden': 320, 'used': 320, 'young': 320, 'become': 320, 'place': 320, 'revolution': 320, 'occurs': 320, 'stand': 320, 'paaaaiiiiiiiinnn': 320, 'aavvvvaatttarrrr;': 320, 'pain': 320, 'believe': 320, 'boredom': 320, 'kill': 320, 'wheel': 320, 'chaairr': 320, 'hungry': 320, 'bored': 320, 'someboddyyy': 320, 'heeelllpppp': 320, 'sombody': 320, 'save': 320, 'meee': 320, 'woww': 320, 'momentofsilence': 320, 'forget': 320, 'happening': 320, 'awake': 320, 'sleeeppp': 320, 'sons': 320, 'deny': 320, 'etehamat': 320, 'interesting': 320, 'mubaraktrial': 320, 'thousand': 320, 'child': 320, 'died': 320, 'hunger': 320, 'somalia': 320, 'mesh': 320, '3arfa': 320, 'aannnnaaammm': 320, 'neverapologizefor': 320, 'right': 320, 'shayfa': 320, 'katbeen': 320, 'tweetnadwa': 320, 'heyya': 320, 'nadwa': 320, 'kanet': 320, 'ta7t': 320, 'beit': 320, 'sha3': 320, 'ma3had': 320, 'gouthe': 320, 'taba3': 320, 'tahrir': 320, 'lounge': 320, '3amlalna': 320, 'soda3': 320, 'icanhonestlysay': 320, 'terrorist': 320, 'thingshoodratslove': 320, 'mean': 320, 'maly': 320, 'needs': 320, 'pretend': 320, 'hear': 320, 'happeennnn': 320, 'close': 320, 'really': 320, 'bathroom': 320, 'wento': 320, 'tayebeenn': 320, 'fact': 320, 'doesn': 320, 'exist': 320, 'asfalt;': 320, 'dontbescared': 320, 'dark': 320, 'aren': 320, 'monsters': 320, 'backtoschool': 320, 'soon': 320, 'didn': 320, 'time': 320, 'continue': 320, 'so7oor': 320, 'ramadan;': 320, '5aleeha': 320, 'sa3eed': 320, 'a7san': 320, 'happyeid': 320, ';': 36, 'i': 10, 's': 6, 'to': 6, 'el': 5, 'a': 5, 't': 5, 'that': 4, 'the': 4, 'd;': 3, 'can': 3, 'is': 2, 'have': 2, 'this': 2, 'it': 2, 'am': 2, 'why': 2, 'kol': 2, 'fo2': 1, 'myy': 1, 'sa7': 1, 'enn': 1, 'ma3': 1, 'y': 1, '3': 1, 'ya': 1, '3al': 1, 'bel': 1, '1': 1, 'who': 1, 'our': 1, 'as': 1, 'say': 1, 'when': 1, 'was': 1, 'would': 1, 'where': 1, 'all': 1, '4': 1, '39': 1, 'let': 1, 'go': 1, 'and': 1, 'his': 1, 'o': 1, '29': 1, 'from': 1, 'in': 1, 'doing': 1, 'what': 1, 'nas': 1, '3an': 1, 'dy': 1, 'ala': 1, 'f': 1, 'w': 1, 'ana': 1, 'get': 1, 'you': 1, 'omg': 1, 'how': 1, 'did': 1, 'now': 1, 'p;': 1, 'of': 1, 'there': 1, 'any': 1, 'under': 1, 'bed': 1, 'la2': 1, 'p': 1})"
6,2011,9,50,leih law 2olt ra2yak teb2a 5alas erhaaby   zap  7oreya; skiping school today  excusedabsence  sick; everyone s sick    ; if i was offered a billion pounds to sell my house i wouldn t do that  tahrir lt 3  tahrir  downtown  lt 3;  lol  d;  why  do  people  use  hashtags    p; protests against emergency rule in  tahrir   tne; 6 strikes;  enta el bedaya w lazem te7lam  b bokra   cairokee; dr  farouk el baz on masreya ; ya masr 2oumy w sheddi el 7eil ; people who said this won t trend world wide   ma3lesh;  nigo is the best   p; the giver by louis lowry   finished; hahahah matren gat ma3ana fel bus 3amla el ring tone alors en dance   d; how many days till summer   cantwait; lamma te2ool kelmet 7orreya lazem terfa3 2eedak fo2   ramy essam; shed el 7ezam 3ala westak 3 eiro mayfeedak   sayeddarwish; non arabs who do not understand the meaning of the hashtag as it is trending   ma3lish; people who are not with the revolution  ma3lish  mashakel; people who still cheer for zamalek   ma3lish; people who say  ana 2asef ya rayes   ma3lish  mashakelnafseya  25jan; ya masr 3oudy zay zamann ; el laptop bey5araff     ; gom3et tadmeer el masar ; i am egyptian and proud  lt 3; too much thinking  no sleep    ;  wordstodescribeme i don t give up easily    ; i am practicing for school since it is in a few days  i am playing word mole on blackberry   who has the biggest brain on fb   great  right ; egyptians love dying for their country or a muslim arab country as much as israelis love life our secret weapon    palestine  egypt  israel; kefaayyaa;  nastrends  ;  2aan el 2awan ter7ali ya dawlet el 3awageez    abdelrahmanelabnoudy;  tele3 el shabab el badee3  2alabo 5areefha rabee3    abdelrahmanelabnoudy;  abdelrahmanelabnoudy;  damy da walla el rabee3  ell etnein b lon a5dar   abdelrahmanelabnoudy;  thingsthatshouldbebanned drugs  pork  beer  smoking  terrorism  specifically speaking about israel  ; tele3 el shabab el badee3  2alabo 5arefha rabee3  abdelrahmanelabnoudy;  bakteb b dammy 7ayaah tanya l awtaany   abdelrahmanelabnoudy; 2allak millyoneyya  9 9; why isn t facebook working   facebook; hear myself a woman near tahrir talking to someone on the phone and telling her that they closed google  msn  and yahoo   rumors; a woman was tellin someone on the phone that tahrir is full  and that there are a lot of people   rumors  nottrue  sep9;  ultrasahlawy beykassaro  gedar el 3aar ;    ; eqte7am el sefara el israeleyya  x x  israeliembassy; dol mesh thewaarr   eqte7amelsefara;  toomuch homeworks    ;  themostcommonlies  there is a country called israel  ; i cann heearr themm fromm my roommmmm  millyoneya  9 9  gom3ettas7ee7elmasar  tahrir,"Counter({'tahrir': 2592, 'people': 2592, 'abdelrahmanelabnoudy;': 2592, 'country': 1296, 'rabee3': 1296, 'school': 864, 'lazem': 864, 'masr': 864, 'days': 864, 'ma3lish;': 864, 'ma3lish': 864, 'much': 864, 'love': 864, 'tele3': 864, 'shabab': 864, 'badee3': 864, '2alabo': 864, 'israel': 864, 'woman': 864, 'someone': 864, 'phone': 864, 'leih': 432, '2olt': 432, 'ra2yak': 432, 'teb2a': 432, '5alas': 432, 'erhaaby': 432, '7oreya;': 432, 'skiping': 432, 'today': 432, 'excusedabsence': 432, 'sick;': 432, 'everyone': 432, 'sick': 432, 'offered': 432, 'billion': 432, 'pounds': 432, 'sell': 432, 'house': 432, 'wouldn': 432, 'downtown': 432, 'hashtags': 432, 'protests': 432, 'emergency': 432, 'rule': 432, 'tne;': 432, 'strikes;': 432, 'enta': 432, 'bedaya': 432, 'te7lam': 432, 'bokra': 432, 'cairokee;': 432, 'farouk': 432, 'masreya': 432, '2oumy': 432, 'sheddi': 432, '7eil': 432, 'said': 432, 'trend': 432, 'world': 432, 'wide': 432, 'ma3lesh;': 432, 'nigo': 432, 'best': 432, 'giver': 432, 'louis': 432, 'lowry': 432, 'finished;': 432, 'hahahah': 432, 'matren': 432, 'ma3ana': 432, '3amla': 432, 'ring': 432, 'tone': 432, 'alors': 432, 'dance': 432, 'many': 432, 'till': 432, 'summer': 432, 'cantwait;': 432, 'lamma': 432, 'te2ool': 432, 'kelmet': 432, '7orreya': 432, 'terfa3': 432, '2eedak': 432, 'ramy': 432, 'essam;': 432, 'shed': 432, '7ezam': 432, '3ala': 432, 'westak': 432, 'eiro': 432, 'mayfeedak': 432, 'sayeddarwish;': 432, 'arabs': 432, 'understand': 432, 'meaning': 432, 'hashtag': 432, 'trending': 432, 'revolution': 432, 'mashakel;': 432, 'still': 432, 'cheer': 432, 'zamalek': 432, '2asef': 432, 'rayes': 432, 'mashakelnafseya': 432, '25jan;': 432, '3oudy': 432, 'zamann': 432, 'laptop': 432, 'bey5araff': 432, 'gom3et': 432, 'tadmeer': 432, 'masar': 432, 'egyptian': 432, 'proud': 432, 'thinking': 432, 'sleep': 432, 'wordstodescribeme': 432, 'give': 432, 'easily': 432, 'practicing': 432, 'playing': 432, 'word': 432, 'mole': 432, 'blackberry': 432, 'biggest': 432, 'brain': 432, 'great': 432, 'right': 432, 'egyptians': 432, 'dying': 432, 'muslim': 432, 'arab': 432, 'israelis': 432, 'life': 432, 'secret': 432, 'weapon': 432, 'palestine': 432, 'egypt': 432, 'israel;': 432, 'kefaayyaa;': 432, 'nastrends': 432, '2aan': 432, '2awan': 432, 'ter7ali': 432, 'dawlet': 432, '3awageez': 432, '5areefha': 432, 'damy': 432, 'walla': 432, 'etnein': 432, 'a5dar': 432, 'thingsthatshouldbebanned': 432, 'drugs': 432, 'pork': 432, 'beer': 432, 'smoking': 432, 'terrorism': 432, 'specifically': 432, 'speaking': 432, '5arefha': 432, 'bakteb': 432, 'dammy': 432, '7ayaah': 432, 'tanya': 432, 'awtaany': 432, '2allak': 432, 'millyoneyya': 432, 'facebook': 432, 'working': 432, 'facebook;': 432, 'hear': 432, 'near': 432, 'talking': 432, 'telling': 432, 'closed': 432, 'google': 432, 'yahoo': 432, 'rumors;': 432, 'tellin': 432, 'full': 432, 'rumors': 432, 'nottrue': 432, 'sep9;': 432, 'ultrasahlawy': 432, 'beykassaro': 432, 'gedar': 432, '3aar': 432, 'eqte7am': 432, 'sefara': 432, 'israeleyya': 432, 'israeliembassy;': 432, 'mesh': 432, 'thewaarr': 432, 'eqte7amelsefara;': 432, 'toomuch': 432, 'homeworks': 432, 'themostcommonlies': 432, 'called': 432, 'cann': 432, 'heearr': 432, 'themm': 432, 'fromm': 432, 'roommmmm': 432, 'millyoneya': 432, 'gom3ettas7ee7elmasar': 432, 'el': 17, ';': 15, 'the': 8, 'i': 7, 'a': 7, 'who': 6, 'on': 5, 'is': 5, 't': 4, 'that': 4, 'ya': 4, 'and': 4, 'do': 3, 'lt': 3, 'b': 3, 'as': 3, 'for': 3, 'am': 3, '9': 3, 'was': 2, 'to': 2, 'my': 2, '3': 2, '3;': 2, 'd;': 2, 'why': 2, 'p;': 2, 'in': 2, 'w': 2, 'not': 2, 'of': 2, 'it': 2, 'are': 2, 'there': 2, 'x': 2, 'law': 1, 'zap': 1, 's': 1, 'if': 1, 'lol': 1, 'use': 1, 'against': 1, '6': 1, 'dr': 1, 'baz': 1, 'this': 1, 'won': 1, 'by': 1, 'gat': 1, 'fel': 1, 'bus': 1, 'en': 1, 'how': 1, 'fo2': 1, 'non': 1, 'with': 1, 'say': 1, 'ana': 1, 'zay': 1, 'too': 1, 'no': 1, 'don': 1, 'up': 1, 'since': 1, 'few': 1, 'has': 1, 'fb': 1, 'their': 1, 'or': 1, 'our': 1, 'da': 1, 'ell': 1, 'lon': 1, 'about': 1, 'l': 1, '9;': 1, 'isn': 1, 'myself': 1, 'her': 1, 'they': 1, 'msn': 1, 'lot': 1, 'dol': 1})"
7,2011,10,13,r i p steve jobs  great succesful person ; tab fasel w newasel  w nekammel w nesoor   hamza new song ; why does my camera s battery have to shut down when i m right infront of the best view ever of sunrise    ;  thankyousteve and rip steve jobs are both trending ; facebook invasion of privacy ; no internet connection  x x; delf ; people with no twitter accounts  ma3lish; people who dislike mango  ma3lish; 3agalet el entag mehaweyya aslan tool 3omraha   ma3lish;  ma3lesh isn t trending anymore   ; el nas el mabsouta men mo3ahdet el salaam  ma3lish  n ; protests in tahrir ,"Counter({'ma3lish;': 315, 'steve': 210, 'jobs': 210, 'trending': 210, 'people': 210, 'great': 105, 'succesful': 105, 'person': 105, 'fasel': 105, 'newasel': 105, 'nekammel': 105, 'nesoor': 105, 'hamza': 105, 'song': 105, 'camera': 105, 'battery': 105, 'shut': 105, 'right': 105, 'infront': 105, 'best': 105, 'view': 105, 'sunrise': 105, 'thankyousteve': 105, 'facebook': 105, 'invasion': 105, 'privacy': 105, 'internet': 105, 'connection': 105, 'delf': 105, 'twitter': 105, 'accounts': 105, 'dislike': 105, 'mango': 105, '3agalet': 105, 'entag': 105, 'mehaweyya': 105, 'aslan': 105, 'tool': 105, '3omraha': 105, 'ma3lesh': 105, 'anymore': 105, 'mabsouta': 105, 'mo3ahdet': 105, 'salaam': 105, 'ma3lish': 105, 'protests': 105, 'tahrir': 105, ';': 8, 'el': 4, 'w': 3, 'of': 3, 'i': 2, 'no': 2, 'r': 1, 'p': 1, 'tab': 1, 'new': 1, 'why': 1, 'does': 1, 'my': 1, 's': 1, 'have': 1, 'to': 1, 'down': 1, 'when': 1, 'm': 1, 'the': 1, 'ever': 1, 'and': 1, 'rip': 1, 'are': 1, 'both': 1, 'x': 1, 'x;': 1, 'with': 1, 'who': 1, 'isn': 1, 't': 1, 'nas': 1, 'men': 1, 'n': 1, 'in': 1})"
